judul_berita,url_berita,tanggal_berita
00:55 VIDEO: Purbaya Tanya Balik DPR soal Warisan Masalah Fiskal dan Moneter Ekonomi • 2 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250910175630-536-1272255/video-purbaya-tanya-balik-dpr-soal-warisan-masalah-fiskal-dan-moneter,2025-09-10T18:16:44+07:00
Purbaya Sebut Rp425 T Mengendap di BI: Makanya Orang Susah Cari Kerja Ekonomi • 2 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250910160549-532-1272212/purbaya-sebut-rp425-t-mengendap-di-bi-makanya-orang-susah-cari-kerja,2025-09-10T17:02:00+07:00
Purbaya Ancam Pengemplang Pajak Bayar Rp60 T 1 Minggu: Atau Dia Susah Ekonomi • 2 hari yang lalu,https://www.cnnindonesia.com/ekonomi/20250923123027-532-1276735/purbaya-ancam-pengemplang-pajak-bayar-rp60-t-1-minggu-atau-dia-susah,2025-09-23T12:39:06+07:00
Purbaya Minta DPR Bantu Awasi APBN 2026: Jangan Kayak Kemarin Ekonomi • 2 hari yang lalu,https://www.cnnindonesia.com/ekonomi/20250923120226-532-1276715/purbaya-minta-dpr-bantu-awasi-apbn-2026-jangan-kayak-kemarin,2025-09-23T12:14:01+07:00
Menkeu Purbaya Dukung Anggito Abimanyu Jadi Ketua LPS Ekonomi • 3 hari yang lalu,https://www.cnnindonesia.com/ekonomi/20250922201520-532-1276514/menkeu-purbaya-dukung-anggito-abimanyu-jadi-ketua-lps,2025-09-22T20:25:18+07:00
Purbaya Janji Perbaiki Coretax dalam Sebulan Ekonomi • 3 hari yang lalu,https://www.cnnindonesia.com/ekonomi/20250922191417-532-1276502/purbaya-janji-perbaiki-coretax-dalam-sebulan,2025-09-22T19:45:55+07:00
Purbaya Komentari Inflasi Rendah Singapura dan Malaysia: Jelek Ekonomi • 3 hari yang lalu,https://www.cnnindonesia.com/ekonomi/20250922172309-532-1276464/purbaya-komentari-inflasi-rendah-singapura-dan-malaysia-jelek,2025-09-22T19:00:20+07:00
"Dana SEA Games 2025 'Baru' Rp10 Miliar, Erick Coba Temui Purbaya Olahraga • 3 hari yang lalu",https://www.cnnindonesia.com/olahraga/20250922153152-178-1276408/dana-sea-games-2025-baru-rp10-miliar-erick-coba-temui-purbaya,2025-09-22T16:31:55+07:00
"Purbaya Bakal Kejar 200 Penunggak Pajak Jumbo, Negara Bisa Raup Rp60 T Ekonomi • 3 hari yang lalu",https://www.cnnindonesia.com/ekonomi/20250922152248-532-1276405/purbaya-bakal-kejar-200-penunggak-pajak-jumbo-negara-bisa-raup-rp60-t,2025-09-22T15:37:09+07:00
Purbaya soal Tax Amnesty Jilid 3: Beri Celah Orang untuk Kibul-kibul Ekonomi • 6 hari yang lalu,https://www.cnnindonesia.com/ekonomi/20250920033335-78-1275692/purbaya-soal-tax-amnesty-jilid-3-beri-celah-orang-untuk-kibul-kibul,2025-09-20T05:40:22+07:00
"Baru Bekerja, Menkeu Purbaya Sudah Dapat Julukan dari Media Asing Internasional • 6 hari yang lalu",https://www.cnnindonesia.com/internasional/20250919143039-106-1275495/baru-bekerja-menkeu-purbaya-sudah-dapat-julukan-dari-media-asing,2025-09-19T14:48:43+07:00
"Redam Gejolak, Purbaya Tambah Pagu Transfer ke Daerah Jadi Rp693 T Ekonomi • 1 minggu yang lalu",https://www.cnnindonesia.com/ekonomi/20250918143107-532-1275099/redam-gejolak-purbaya-tambah-pagu-transfer-ke-daerah-jadi-rp693-t,2025-09-18T15:25:33+07:00
02:45 VIDEO: Menkeu Yakin Injeksi Rp200 T Dorong Penerimaan Pajak TV • 1 minggu yang lalu,https://www.cnnindonesia.com/tv/20250918091739-400-1274941/video-menkeu-yakin-injeksi-rp200-t-dorong-penerimaan-pajak,2025-09-18T09:20:13+07:00
Anak Buah Purbaya Bersuara usai Menkeu Digugat Tutut Soeharto Ekonomi • 1 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250918091007-78-1274939/anak-buah-purbaya-bersuara-usai-menkeu-digugat-tutut-soeharto,2025-09-18T09:18:57+07:00
03:10 VIDEO: Menkeu dan OJK Bahas Suntikan Dana Rp200 Triliun TV • 1 minggu yang lalu,https://www.cnnindonesia.com/tv/20250917125231-400-1274610/video-menkeu-dan-ojk-bahas-suntikan-dana-rp200-triliun,2025-09-17T12:58:03+07:00
Purbaya Pede Rp200 T Bisa Dinikmati Sektor Riil Paling Telat 1 Bulan Ekonomi • 1 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250916115058-532-1274193/purbaya-pede-rp200-t-bisa-dinikmati-sektor-riil-paling-telat-1-bulan,2025-09-16T14:51:52+07:00
"Purbaya Sindir Dirut Bank: Mereka Orang Pintar, Cuma Selama Ini Malas Ekonomi • 1 minggu yang lalu",https://www.cnnindonesia.com/ekonomi/20250916111512-532-1274176/purbaya-sindir-dirut-bank-mereka-orang-pintar-cuma-selama-ini-malas,2025-09-16T11:42:13+07:00
Pemerintah Dapat Bunga 4 Persen Berkat Guyur Rp200 T ke 5 Bank Ekonomi • 1 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250915110950-532-1273768/pemerintah-dapat-bunga-4-persen-berkat-guyur-rp200-t-ke-5-bank,2025-09-15T11:21:07+07:00
04:06 VIDEO: Menkeu Akan Kucurkan Rp200 Triliun ke Perbankan TV • 2 minggu yang lalu,https://www.cnnindonesia.com/tv/20250911110845-402-1272485/video-menkeu-akan-kucurkan-rp200-triliun-ke-perbankan,2025-09-11T11:13:08+07:00
"Incar Ekonomi Tinggi, Purbaya Bagi-bagi Peran APBN dan Danantara Ekonomi • 2 minggu yang lalu",https://www.cnnindonesia.com/ekonomi/20250910122458-532-1272095/incar-ekonomi-tinggi-purbaya-bagi-bagi-peran-apbn-dan-danantara,2025-09-10T19:38:49+07:00
Purbaya Bakal Tarik Rp200 T Uang Pemerintah di BI Buat Ditaruh di Bank Ekonomi • 2 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250910173809-532-1272251/purbaya-bakal-tarik-rp200-t-uang-pemerintah-di-bi-buat-ditaruh-di-bank,2025-09-10T18:41:17+07:00
Purbaya Cerita Dicap Sombong Istri Gegara Ingin Terbangkan Ekonomi RI Ekonomi • 2 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250910170457-532-1272244/purbaya-cerita-dicap-sombong-istri-gegara-ingin-terbangkan-ekonomi-ri,2025-09-10T17:40:19+07:00
Purbaya Sebut Demo Besar di RI Imbas Salah Kebijakan Fiskal - Moneter Ekonomi • 2 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250910152222-532-1272192/purbaya-sebut-demo-besar-di-ri-imbas-salah-kebijakan-fiskal-moneter,2025-09-10T16:07:03+07:00
Purbaya Sebut Ekonomi 10 Bulan Era Prabowo Baik Meski Masih Banyak PR Ekonomi • 2 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250910115530-532-1272080/purbaya-sebut-ekonomi-10-bulan-era-prabowo-baik-meski-masih-banyak-pr,2025-09-10T12:38:22+07:00
Purbaya Janji Terapkan Disiplin Fiskal Demi Jaga Defisit APBN 3 Persen Ekonomi • 2 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250909181006-532-1271801/purbaya-janji-terapkan-disiplin-fiskal-demi-jaga-defisit-apbn-3-persen,2025-09-09T18:47:52+07:00
Airlangga Respons IHSG Anjlok Usai Sri Mulyani Pamit Jadi Menkeu Ekonomi • 2 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250909171817-532-1271778/airlangga-respons-ihsg-anjlok-usai-sri-mulyani-pamit-jadi-menkeu,2025-09-09T18:12:43+07:00
