judul_berita,url_berita,tanggal_berita
Menperin Dukung Penuh Purbaya Soal Kebijakan Cukai RokokNews31 menit yang lalu,https://www.cnbcindonesia.com/news/20250926103338-4-670394/menperin-dukung-penuh-purbaya-soal-kebijakan-cukai-rokok,2025-09-26T00:00:00+07:00
"InternasionalRamai-Ramai Media Asing Sorot Makan Bergizi Gratis, Sebut IniNews37 menit yang lalu",https://www.cnbcindonesia.com/news/20250926104304-4-670396/ramai-ramai-media-asing-sorot-makan-bergizi-gratis-sebut-ini,2025-09-26T00:00:00+07:00
"Mentan Amran Bilang Pertanian Siap Bikin RI Naik Kelas, Begini CaranyaNews47 menit yang lalu",https://www.cnbcindonesia.com/news/20250926103824-4-670395/mentan-amran-bilang-pertanian-siap-bikin-ri-naik-kelas-begini-caranya,2025-09-26T00:00:00+07:00
"Ngeri! Utang Global Pecah Rekor, Tembus Rp 5.639 KuadriliunNews52 menit yang lalu",https://www.cnbcindonesia.com/news/20250926101250-4-670385/ngeri-utang-global-pecah-rekor-tembus-rp-5639-kuadriliun,2025-09-26T00:00:00+07:00
Simak! Ini Jadwal 17 Hari Libur Nasional & 8 Hari Cuti Bersama 2026Lifestyle56 menit yang lalu,https://www.cnbcindonesia.com/lifestyle/20250926092817-33-670374/simak-ini-jadwal-17-hari-libur-nasional-8-hari-cuti-bersama-2026,2025-09-26T00:00:00+07:00
"Ini Daftar Terbaru Bunga Deposito Dolar di BNI, BRI & MandiriResearch1 jam yang lalu",https://www.cnbcindonesia.com/research/20250926064652-128-670320/ini-daftar-terbaru-bunga-deposito-dolar-di-bni-bri-mandiri,2025-09-26T00:00:00+07:00
"RI Punya 'Harta Karun' Incaran Dunia Tapi Terbuang, Harganya Selangit!News1 jam yang lalu",https://www.cnbcindonesia.com/news/20250926102846-4-670392/ri-punya-harta-karun-incaran-dunia-tapi-terbuang-harganya-selangit,2025-09-26T00:00:00+07:00
"BP Tapera Bakal Gelar Akad Massal 25.000 Unit Rumah, Ini PenerimanyaNews1 jam yang lalu",https://www.cnbcindonesia.com/news/20250926101558-4-670386/bp-tapera-bakal-gelar-akad-massal-25000-unit-rumah-ini-penerimanya,2025-09-26T00:00:00+07:00
"Muncul Istilah Otrovert, Ahli Jelaskan Bukan Introvert-EkstrovertTech1 jam yang lalu",https://www.cnbcindonesia.com/tech/20250926095738-37-670378/muncul-istilah-otrovert-ahli-jelaskan-bukan-introvert-ekstrovert,2025-09-26T00:00:00+07:00
Purbaya Ancam Ambil Alih Uang Pemda yang Masih Nganggur Ekonomi • 16 jam yang lalu,https://www.cnnindonesia.com/ekonomi/20250925180050-532-1277772/purbaya-ancam-ambil-alih-uang-pemda-yang-masih-nganggur,2025-09-25T19:37:33+07:00
"Luhut: Program MBG Bagus, Tinggal Pengelolaan yang Tertib Ekonomi • 17 jam yang lalu",https://www.cnnindonesia.com/ekonomi/20250925100133-532-1277517/luhut-program-mbg-bagus-tinggal-pengelolaan-yang-tertib,2025-09-25T17:51:44+07:00
Purbaya Optimistis Mimpi Prabowo Defisit APBN 0 Persen Bisa Terwujud Ekonomi • 2 hari yang lalu,https://www.cnnindonesia.com/ekonomi/20250923163703-532-1276872/purbaya-optimistis-mimpi-prabowo-defisit-apbn-0-persen-bisa-terwujud,2025-09-23T17:15:17+07:00
Purbaya Pede Bisa Genjot Ekonomi RI Lebih Cepat Tanpa Tambah Utang Ekonomi • 2 hari yang lalu,https://www.cnnindonesia.com/ekonomi/20250923142814-532-1276800/purbaya-pede-bisa-genjot-ekonomi-ri-lebih-cepat-tanpa-tambah-utang,2025-09-23T15:18:00+07:00
"Purbaya Tegaskan Data Ekonomi RI Tumbuh 5,12 Persen Bukan Manipulasi Ekonomi • 3 hari yang lalu",https://www.cnnindonesia.com/ekonomi/20250922162321-532-1276432/purbaya-tegaskan-data-ekonomi-ri-tumbuh-512-persen-bukan-manipulasi,2025-09-22T19:30:38+07:00
"Purbaya Panggil Tokopedia Cs, Larang Jual Rokok Ilegal Mulai 1 Oktober Ekonomi • 3 hari yang lalu",https://www.cnnindonesia.com/ekonomi/20250922174710-532-1276471/purbaya-panggil-tokopedia-cs-larang-jual-rokok-ilegal-mulai-1-oktober,2025-09-22T18:15:49+07:00
Purbaya Ancam Sikat Oknum Bea Cukai Terlibat Peredaran Rokok Ilegal Ekonomi • 3 hari yang lalu,https://www.cnnindonesia.com/ekonomi/20250922153320-532-1276410/purbaya-ancam-sikat-oknum-bea-cukai-terlibat-peredaran-rokok-ilegal,2025-09-22T16:28:44+07:00
Menkeu Purbaya soal Satgas BLBI: Kalau Cuma Buat Keributan Enggak Usah Ekonomi • 6 hari yang lalu,https://www.cnnindonesia.com/ekonomi/20250920072756-532-1275700/menkeu-purbaya-soal-satgas-blbi-kalau-cuma-buat-keributan-enggak-usah,2025-09-20T07:50:00+07:00
Purbaya Tegas Tolak Tax Amnesty Jilid III: Beri Sinyal Boleh Melanggar Ekonomi • 6 hari yang lalu,https://www.cnnindonesia.com/ekonomi/20250919140705-532-1275476/purbaya-tegas-tolak-tax-amnesty-jilid-iii-beri-sinyal-boleh-melanggar,2025-09-19T14:21:32+07:00
"Purbaya soal Gugatan Tutut Soeharto: Sudah Dicabut, Beliau Kirim Salam Ekonomi • 1 minggu yang lalu",https://www.cnnindonesia.com/ekonomi/20250918151932-532-1275123/purbaya-soal-gugatan-tutut-soeharto-sudah-dicabut-beliau-kirim-salam,2025-09-18T15:41:16+07:00
"Purbaya: Yang Takut RI Gelap, Jangan Khawatir, Sebentar Lagi Terang Ekonomi • 1 minggu yang lalu",https://www.cnnindonesia.com/ekonomi/20250917122423-532-1274591/purbaya-yang-takut-ri-gelap-jangan-khawatir-sebentar-lagi-terang,2025-09-17T12:39:25+07:00
Purbaya Bersuara Saat Kebijakannya Dibandingkan dengan Sri Mulyani Ekonomi • 1 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250917103601-532-1274537/purbaya-bersuara-saat-kebijakannya-dibandingkan-dengan-sri-mulyani,2025-09-17T10:50:07+07:00
"01:59 VIDEO: Purbaya: Dirut Bank Himbara Pusing, Saya Suruh Mereka Mikir TV • 1 minggu yang lalu",https://www.cnnindonesia.com/tv/20250916111325-400-1274175/video-purbaya-dirut-bank-himbara-pusing-saya-suruh-mereka-mikir,2025-09-16T11:15:45+07:00
Purbaya Pede Defisit APBN Tak Melebar Gara-gara Stimulus Ekonomi Ekonomi • 1 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250915175909-532-1273968/purbaya-pede-defisit-apbn-tak-melebar-gara-gara-stimulus-ekonomi,2025-09-15T21:00:45+07:00
Purbaya Sebut Ada Bank Ngaku Tak Sanggup Serap Uang Pemerintah Rp200 T Ekonomi • 1 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250915183126-532-1273985/purbaya-sebut-ada-bank-ngaku-tak-sanggup-serap-uang-pemerintah-rp200-t,2025-09-15T19:04:47+07:00
"Purbaya Guyur Bank Rp200 T, Zulhas Singgung Jatah Kopdes Merah Putih Ekonomi • 1 minggu yang lalu",https://www.cnnindonesia.com/ekonomi/20250915134736-92-1273846/purbaya-guyur-bank-rp200-t-zulhas-singgung-jatah-kopdes-merah-putih,2025-09-15T19:03:22+07:00
05:08 VIDEO: Menanti Penyerapan Dana Suntikan Rp.200 Triliun TV • 1 minggu yang lalu,https://www.cnnindonesia.com/tv/20250914132720-404-1273533/video-menanti-penyerapan-dana-suntikan-rp200-triliun,2025-09-14T13:53:17+07:00
"Bank Himbara Dapat Suntikan Rp200 T, untuk Apa? Ekonomi • 1 minggu yang lalu",https://www.cnnindonesia.com/ekonomi/20250912173110-532-1273102/bank-himbara-dapat-suntikan-rp200-t-untuk-apa,2025-09-13T08:10:08+07:00
Purbaya Akan Naikkan Jatah Anggaran Daerah Usai PBB Naik Selangit Ekonomi • 2 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250911185023-532-1272721/purbaya-akan-naikkan-jatah-anggaran-daerah-usai-pbb-naik-selangit,2025-09-11T19:22:47+07:00
Apa Efek Jika Purbaya Sebar Dana Pemerintah Rp200 T di BI ke Bank? Ekonomi • 2 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250911111354-532-1272488/apa-efek-jika-purbaya-sebar-dana-pemerintah-rp200-t-di-bi-ke-bank,2025-09-11T12:07:47+07:00
04:19 VIDEO: Rapat Perdana Menkeu Purbaya Dicecar Komisi XI DPR TV • 2 minggu yang lalu,https://www.cnnindonesia.com/tv/20250911092357-400-1272431/video-rapat-perdana-menkeu-purbaya-dicecar-komisi-xi-dpr,2025-09-11T09:26:30+07:00
"Serapan Anggaran Rendah, Purbaya Minta Bos BGN Jumpa Pers Tiap Bulan Ekonomi • 2 minggu yang lalu",https://www.cnnindonesia.com/ekonomi/20250910180046-532-1272257/serapan-anggaran-rendah-purbaya-minta-bos-bgn-jumpa-pers-tiap-bulan,2025-09-10T20:20:40+07:00
00:55 VIDEO: Purbaya Tanya Balik DPR soal Warisan Masalah Fiskal dan Moneter Ekonomi • 2 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250910175630-536-1272255/video-purbaya-tanya-balik-dpr-soal-warisan-masalah-fiskal-dan-moneter,2025-09-10T18:16:44+07:00
Purbaya Sebut Rp425 T Mengendap di BI: Makanya Orang Susah Cari Kerja Ekonomi • 2 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250910160549-532-1272212/purbaya-sebut-rp425-t-mengendap-di-bi-makanya-orang-susah-cari-kerja,2025-09-10T17:02:00+07:00
"Purbaya Beri Subsidi Bunga buat KUR Perumahan, Segini Besarannya",https://www.detik.com/properti/berita/d-8131197/purbaya-beri-subsidi-bunga-buat-kur-perumahan-segini-besarannya,2025-09-26T11:00:52+07:00
Janji Purbaya Genjot Pertumbuhan Ekonomi-Tekan Jumlah Utang,https://finance.detik.com/berita-ekonomi-bisnis/d-8126940/janji-purbaya-genjot-pertumbuhan-ekonomi-tekan-jumlah-utang,2025-09-24T08:58:32+07:00
Purbaya: Saya Tak Akan Tambah Utang Terlalu Besar,https://finance.detik.com/berita-ekonomi-bisnis/d-8125951/purbaya-saya-tak-akan-tambah-utang-terlalu-besar,2025-09-23T13:13:19+07:00
Purbaya Ingatkan Bank Penerima Rp 200 T: Kalau Nggak Hati-hati Bisa Dipecat,https://finance.detik.com/moneter/d-8115243/purbaya-ingatkan-bank-penerima-rp-200-t-kalau-nggak-hati-hati-bisa-dipecat,2025-09-16T18:29:51+07:00
Kondisi Ekonomi Nasional dan Tantangannya,https://news.detik.com/kolom/d-8111922/kondisi-ekonomi-nasional-dan-tantangannya,2025-09-14T22:58:14+07:00
Irjen Yuda Gustawan Jadi Kabaintelkam Polri Gantikan Komjen Wiyagus,https://news.detik.com/berita/d-8131357/irjen-yuda-gustawan-jadi-kabaintelkam-polri-gantikan-komjen-wiyagus,2025-09-26T11:36:00+07:00
"Hakim Minta Bobby Nasution Dipanggil, KPK Siap Tindaklanjuti",https://news.detik.com/berita/d-8131343/hakim-minta-bobby-nasution-dipanggil-kpk-siap-tindaklanjuti,2025-09-10T00:00:00+07:00
Polisi Buru 3 Orang Komplotan Begal Bersajam di Cakung Jaktim,https://news.detik.com/berita/d-8131335/polisi-buru-3-orang-komplotan-begal-bersajam-di-cakung-jaktim,2025-09-16T00:00:00+07:00
"Viral Bocah di Bogor Diduga Dicabuli Pemilik Warung, Polisi Buru Pelaku",https://news.detik.com/berita/d-8131334/viral-bocah-di-bogor-diduga-dicabuli-pemilik-warung-polisi-buru-pelaku,2025-09-17T00:00:00+07:00
Warga Sulsel yang Tenggelam di Pantai Cibaru Anyer Ditemukan Tewas,https://news.detik.com/berita/d-8131332/warga-sulsel-yang-tenggelam-di-pantai-cibaru-anyer-ditemukan-tewas,2025-09-18T00:00:00+07:00
Polda Papua Ungkap Cara Tersangka Kuras Rp 168 M Dana Desa di Lanny Jaya,https://news.detik.com/berita/d-8131314/polda-papua-ungkap-cara-tersangka-kuras-rp-168-m-dana-desa-di-lanny-jaya,2025-09-28T00:00:00+07:00
Poin-Poin RUU BUMN: Jadi BP BUMN-Larang Menteri dan Wamen Rangkap Jabatan,https://news.detik.com/berita/d-8131292/poin-poin-ruu-bumn-jadi-bp-bumn-larang-menteri-dan-wamen-rangkap-jabatan,2032-09-26T00:00:00+07:00
"KKB Bunuh 5 Pendulang Emas di Yahukimo, TNI-Polri Hendak Evakuasi Ditembaki",https://news.detik.com/berita/d-8131285/kkb-bunuh-5-pendulang-emas-di-yahukimo-tni-polri-hendak-evakuasi-ditembaki,2033-09-26T00:00:00+07:00
Truk Ekspedisi Terbakar di Pelabuhan Merak,https://news.detik.com/berita/d-8131281/truk-ekspedisi-terbakar-di-pelabuhan-merak,2037-09-26T00:00:00+07:00
"Jelang Muktamar X PPP, Pencalonan Agus Suparmanto Jadi Ketum Tuai Kritikan",https://news.detik.com/berita/d-8131277/jelang-muktamar-x-ppp-pencalonan-agus-suparmanto-jadi-ketum-tuai-kritikan,2041-09-26T00:00:00+07:00
Cara Cek Lokasi SPPG MBG Terdekat via Situs Resmi dan Aplikasi,https://news.detik.com/berita/d-8131280/cara-cek-lokasi-sppg-mbg-terdekat-via-situs-resmi-dan-aplikasi,2042-09-26T00:00:00+07:00
"Di Sela-sela Sidang PBB, Menlu Tegaskan RI Dukung Penuh UNRWA",https://news.detik.com/berita/d-8131260/di-sela-sela-sidang-pbb-menlu-tegaskan-ri-dukung-penuh-unrwa,2046-09-26T00:00:00+07:00
"Dishub DKI: Tilang Sule Sesuai SOP, Masa Berlaku KIR Mobil Sudah Habis",https://news.detik.com/berita/d-8131259/dishub-dki-tilang-sule-sesuai-sop-masa-berlaku-kir-mobil-sudah-habis,2046-09-26T00:00:00+07:00
"Polda Papua: Anggaran Dana Desa di Lanny Jaya Rp 997 M, Dikorupsi Rp 168 M",https://news.detik.com/berita/d-8131215/polda-papua-anggaran-dana-desa-di-lanny-jaya-rp-997-m-dikorupsi-rp-168-m,2025-09-01T00:00:00+07:00
"Sule Ditilang Saat Bawa Pikap Double Cabin di Jaksel, Dishub DKI Buka Suara",https://news.detik.com/berita/d-8131204/sule-ditilang-saat-bawa-pikap-double-cabin-di-jaksel-dishub-dki-buka-suara,2025-09-01T00:00:00+07:00
"Iptu Bastian Tuhuteru, Mengabdi Jadi Pendidik bagi Masyarakat Adat Buru Selatan",https://news.detik.com/berita/d-8131203/iptu-bastian-tuhuteru-mengabdi-jadi-pendidik-bagi-masyarakat-adat-buru-selatan,2025-09-01T00:00:00+07:00
Dirkrimsus Polda Metro Jaya Kini Dijabat Kombes Edy Suranta Sitepu,https://news.detik.com/berita/d-8131189/dirkrimsus-polda-metro-jaya-kini-dijabat-kombes-edy-suranta-sitepu,2025-09-01T00:00:00+07:00
Awal Mula Anggaran Dana Desa Hampir Rp 1 T di Lanny Jaya Ketahuan Dikorupsi,https://news.detik.com/berita/d-8131188/awal-mula-anggaran-dana-desa-hampir-rp-1-t-di-lanny-jaya-ketahuan-dikorupsi,2025-09-01T00:00:00+07:00
Menlu Sugiono Soroti AI di Sistem Nuklir: Ancaman Nyata Mengintai,https://news.detik.com/berita/d-8131183/menlu-sugiono-soroti-ai-di-sistem-nuklir-ancaman-nyata-mengintai,2025-09-01T00:00:00+07:00
"Bongkar Korupsi Dana Desa, Polda Papua Sita Rp 14 M dan Mobil",https://news.detik.com/berita/d-8131181/bongkar-korupsi-dana-desa-polda-papua-sita-rp-14-m-dan-mobil,2025-09-01T00:00:00+07:00
Polisi Buru Pelaku Buang Bayi di Depan Yayasan Yatim Jakbar,https://news.detik.com/berita/d-8130894/polisi-buru-pelaku-buang-bayi-di-depan-yayasan-yatim-jakbar,2025-09-11T00:00:00+07:00
"Rektor USU 'Circle' Bobby-Topan Ginting Bakal Diperiksa, Ini yang Digali KPK",https://news.detik.com/berita/d-8130890/rektor-usu-circle-bobby-topan-ginting-bakal-diperiksa-ini-yang-digali-kpk,2025-09-11T00:00:00+07:00
"KPK Sebut Juru Simpan Duit Korupsi Kuota Haji Berjenjang, Ada Pengepul Utama",https://news.detik.com/berita/d-8130885/kpk-sebut-juru-simpan-duit-korupsi-kuota-haji-berjenjang-ada-pengepul-utama,2025-09-12T00:00:00+07:00
"Sempat Dirawat, Bayi yang Dibuang Depan Yayasan Yatim Jakbar Meninggal Dunia",https://news.detik.com/berita/d-8130882/sempat-dirawat-bayi-yang-dibuang-depan-yayasan-yatim-jakbar-meninggal-dunia,2025-09-12T00:00:00+07:00
"Gempa M 3,6 Terjadi di Kabupaten Sukabumi",https://news.detik.com/berita/d-8130878/gempa-m-3-6-terjadi-di-kabupaten-sukabumi,2025-09-12T00:00:00+07:00
Kapolri Lepas Satgas FPU 7 MINUSCA untuk Misi Perdamaian PBB di Afrika Tengah,https://news.detik.com/berita/d-8130874/kapolri-lepas-satgas-fpu-7-minusca-untuk-misi-perdamaian-pbb-di-afrika-tengah,2025-09-12T00:00:00+07:00
"Penyewa Hotel untuk Hasby Hasan-Windy Idol Bayar DP Rp 9,8 M buat Urus Perkara",https://news.detik.com/berita/d-8130869/penyewa-hotel-untuk-hasby-hasan-windy-idol-bayar-dp-rp-9-8-m-buat-urus-perkara,2025-09-12T00:00:00+07:00
Eks Dosen UIN Malang yang Viral Guling-guling Ngaku Diusir Tetangga,https://news.detik.com/berita/d-8130858/eks-dosen-uin-malang-yang-viral-guling-guling-ngaku-diusir-tetangga,2025-09-13T00:00:00+07:00
Polisi Tetapkan Wagub Babel Hellyana sebagai Tersangka Kasus Penipuan,https://news.detik.com/berita/d-8130854/polisi-tetapkan-wagub-babel-hellyana-sebagai-tersangka-kasus-penipuan,2025-09-13T00:00:00+07:00
"Waka DPR ke Bandung Barat Usai Siswa Keracunan MBG, Singgung Pengawasan Lemah",https://news.detik.com/berita/d-8130839/waka-dpr-ke-bandung-barat-usai-siswa-keracunan-mbg-singgung-pengawasan-lemah,2025-09-13T00:00:00+07:00
"Infrastruktur Desa Rusak, Anggota DPR Cecar PLTU Tanjung Jati Jepara",https://news.detik.com/berita/d-8130816/infrastruktur-desa-rusak-anggota-dpr-cecar-pltu-tanjung-jati-jepara,2025-09-13T00:00:00+07:00
"Lewat LokaModal, Menteri Maman Ajak UMKM Disiplin Atur Keuangan",https://news.detik.com/berita/d-8130795/lewat-lokamodal-menteri-maman-ajak-umkm-disiplin-atur-keuangan,2025-09-14T00:00:00+07:00
"Pastikan Program MBG Sukses, Walkot Pekanbaru Cek Rutin Bersama Pokja",https://news.detik.com/berita/d-8130791/pastikan-program-mbg-sukses-walkot-pekanbaru-cek-rutin-bersama-pokja,2025-09-14T00:00:00+07:00
"Tawuran Maut di Cikarang, 2 Nyawa Melayang",https://news.detik.com/berita/d-8130788/tawuran-maut-di-cikarang-2-nyawa-melayang,2025-09-14T00:00:00+07:00
Untirta Gelar Konferensi Nasional Bahas Komunikasi untuk Atasi Kemiskinan,https://news.detik.com/berita/d-8130787/untirta-gelar-konferensi-nasional-bahas-komunikasi-untuk-atasi-kemiskinan,2025-09-14T00:00:00+07:00
"Raih Skor Sempurna, Transformasi Layanan PAM JAYA Diakui Nasional",https://news.detik.com/berita/d-8130785/raih-skor-sempurna-transformasi-layanan-pam-jaya-diakui-nasional,2025-09-14T00:00:00+07:00
"Legislator Desak Keracunan MBG Diusut, Minta Dapur Tak Penuhi Standar Disetop",https://news.detik.com/berita/d-8130783/legislator-desak-keracunan-mbg-diusut-minta-dapur-tak-penuhi-standar-disetop,2025-09-14T00:00:00+07:00
Jalan Tol Palembang-Betung Diharapkan Jadi Penggerak Ekonomi Baru Sumsel,https://news.detik.com/berita/d-8130782/jalan-tol-palembang-betung-diharapkan-jadi-penggerak-ekonomi-baru-sumsel,2025-09-14T00:00:00+07:00
"Vonis Lepas Dianulir, 3 Korporasi Dihukum Denda Rp 3 M-Uang Pengganti Rp 17,7 T",https://news.detik.com/berita/d-8130780/vonis-lepas-dianulir-3-korporasi-dihukum-denda-rp-3-m-uang-pengganti-rp-17-7-t,2025-09-14T00:00:00+07:00
"177 Perwira Tinggi TNI Naik Pangkat, Eks Ajudan Jokowi Jabat Irjen",https://news.detik.com/berita/d-8130775/177-perwira-tinggi-tni-naik-pangkat-eks-ajudan-jokowi-jabat-irjen,2025-09-14T00:00:00+07:00
"Eks Wamenlu: Jokowi Selalu Absen Sidang PBB, Muncul Kesan Indonesia Punggungi Diplomasi Multilateral",https://www.tribunnews.com/nasional/7733163/eks-wamenlu-jokowi-selalu-absen-sidang-pbb-muncul-kesan-indonesia-punggungi-diplomasi-multilateral,2025-09-24T23:51:00+07:00
Pelatih Malut United Ungkap Kunci Penting untuk Curi 3 Poin dari Markas Bhayangkara FC,https://www.tribunnews.com/superskor/7733137/pelatih-malut-united-ungkap-kunci-penting-untuk-curi-3-poin-dari-markas-bhayangkara-fc,2025-09-24T21:36:00+07:00
Kabareskrim Respons Tokoh GNB Tuntut Delpedro Cs Dibebaskan: Proses Penyidikan Masih Berlangsung,https://www.tribunnews.com/nasional/7733138/kabareskrim-respons-tokoh-gnb-tuntut-delpedro-cs-dibebaskan-proses-penyidikan-masih-berlangsung,2025-09-24T21:41:00+07:00
"Zaskia Adya Mecca Tahu Identitas Terduga Penganiaya Karyawannya, Polisi Bilang Begini",https://www.tribunnews.com/metropolitan/7733139/zaskia-adya-mecca-tahu-identitas-terduga-penganiaya-karyawannya-polisi-bilang-begini,2025-09-24T21:42:00+07:00
"Prakiraan Cuaca Kota Kendari Kamis, 25 September 2025: Pagi hingga Sore Hari Dominan Cerah",https://www.tribunnews.com/regional/7733140/prakiraan-cuaca-kota-kendari-kamis-25-september-2025-pagi-hingga-sore-hari-dominan-cerah,2025-09-24T21:43:00+07:00
Sarwendah Batasi Hubungannya dengan Giorgio Antonio sebagai Teman kerja,https://www.tribunnews.com/seleb/7733141/sarwendah-batasi-hubungannya-dengan-giorgio-antonio-sebagai-teman-kerja,2025-09-24T21:44:00+07:00
"Indonesia Disebut Bisa Usulkan SBY jadi Sekjen PBB, Apa Saja Syaratnya?",https://www.tribunnews.com/nasional/7733142/indonesia-disebut-bisa-usulkan-sby-jadi-sekjen-pbb-apa-saja-syaratnya,2025-09-24T21:47:00+07:00
"Jangan Stres, Ini yang Dilakukan Nikita Willy ketika Anak Susah Makan",https://www.tribunnews.com/seleb/7733143/jangan-stres-ini-yang-dilakukan-nikita-willy-ketika-anak-susah-makan,2025-09-24T21:55:00+07:00
"Sempat Kritik Keterlibatan TNI dalam MBG, Ketua Komisi D DPRD Blora Minta Maaf ke Komandan Kodim",https://www.tribunnews.com/regional/7733135/sempat-kritik-keterlibatan-tni-dalam-mbg-ketua-komisi-d-dprd-blora-minta-maaf-ke-komandan-kodim,2025-09-24T21:30:00+07:00
"Siswa Diduga Keracunan MBG di Mamuju, Ada Saus Kedaluwarsa Sejak Februari",https://www.tribunnews.com/regional/7733136/siswa-diduga-keracunan-mbg-di-mamuju-ada-saus-kedaluwarsa-sejak-februari,2025-09-24T21:35:00+07:00
Modal Positif Timnas Indonesia Tatap Ronde Keempat: Performa Para Pemain Abroad Kinclong,https://www.tribunnews.com/superskor/7733134/modal-positif-timnas-indonesia-tatap-ronde-keempat-performa-para-pemain-abroad-kinclong,2025-09-24T21:29:00+07:00
"Lebih dari 1.000 Siswa di Bandung Barat Keracunan MBG, Pemkab Tetapkan KLB",https://www.tribunnews.com/regional/7733118/lebih-dari-1000-siswa-di-bandung-barat-keracunan-mbg-pemkab-tetapkan-klb,2025-09-24T20:58:00+07:00
"Mobil Pikap Ditemper KA Tawangjaya Premium di Cirebon, Menewaskan 2 Orang",https://www.tribunnews.com/regional/7733105/mobil-pikap-ditemper-ka-tawangjaya-premium-di-cirebon-menewaskan-2-orang,2025-09-24T20:25:00+07:00
"Jadwal 16 Besar Korea Open 2025: Ujian Berat Ginting, Apri/Fadia Ketemu Jagoan Tuan Rumah",https://www.tribunnews.com/sport/7733106/jadwal-16-besar-korea-open-2025-ujian-berat-ginting-aprifadia-ketemu-jagoan-tuan-rumah,2025-09-24T20:27:00+07:00
Cek Enda: Peningkatan Investasi Hulu Migas Momentum Perkuat TKDN dan Dukung Ekonomi Daerah Penghasil,https://www.tribunnews.com/gebrakan-sang-pemimpin/7733107/cek-enda-peningkatan-investasi-hulu-migas-momentum-perkuat-tkdn-dan-dukung-ekonomi-daerah-penghasil,2025-09-24T20:28:00+07:00
"Kecelakaan Maut di Flyover Pesing Jakarta Barat, Pengendara Motor Tewas Setelah Tabrak Truk",https://www.tribunnews.com/metropolitan/7733108/kecelakaan-maut-di-flyover-pesing-jakarta-barat-pengendara-motor-tewas-setelah-tabrak-truk,2025-09-24T20:31:00+07:00
